INFO,scaffold,start,end,mid,sites,pi_MAH,pi_MER,pi_PVM,pi_SUM,pi_STO,pi_CHR,pi_RON,pi_ROC,pi_ELF,pi_NAM,pi_MAR,pi_PAP,dxy_MAH_MER,dxy_MAH_PVM,dxy_MAH_SUM,dxy_MAH_STO,dxy_MAH_CHR,dxy_MAH_RON,dxy_MAH_ROC,dxy_MAH_ELF,dxy_MAH_NAM,dxy_MAH_MAR,dxy_MAH_PAP,dxy_MER_PVM,dxy_MER_SUM,dxy_MER_STO,dxy_MER_CHR,dxy_MER_RON,dxy_MER_ROC,dxy_MER_ELF,dxy_MER_NAM,dxy_MER_MAR,dxy_MER_PAP,dxy_PVM_SUM,dxy_PVM_STO,dxy_PVM_CHR,dxy_PVM_RON,dxy_PVM_ROC,dxy_PVM_ELF,dxy_PVM_NAM,dxy_PVM_MAR,dxy_PVM_PAP,dxy_SUM_STO,dxy_SUM_CHR,dxy_SUM_RON,dxy_SUM_ROC,dxy_SUM_ELF,dxy_SUM_NAM,dxy_SUM_MAR,dxy_SUM_PAP,dxy_STO_CHR,dxy_STO_RON,dxy_STO_ROC,dxy_STO_ELF,dxy_STO_NAM,dxy_STO_MAR,dxy_STO_PAP,dxy_CHR_RON,dxy_CHR_ROC,dxy_CHR_ELF,dxy_CHR_NAM,dxy_CHR_MAR,dxy_CHR_PAP,dxy_RON_ROC,dxy_RON_ELF,dxy_RON_NAM,dxy_RON_MAR,dxy_RON_PAP,dxy_ROC_ELF,dxy_ROC_NAM,dxy_ROC_MAR,dxy_ROC_PAP,dxy_ELF_NAM,dxy_ELF_MAR,dxy_ELF_PAP,dxy_NAM_MAR,dxy_NAM_PAP,dxy_MAR_PAP,Fst_MAH_MER,Fst_MAH_PVM,Fst_MAH_SUM,Fst_MAH_STO,Fst_MAH_CHR,Fst_MAH_RON,Fst_MAH_ROC,Fst_MAH_ELF,Fst_MAH_NAM,Fst_MAH_MAR,Fst_MAH_PAP,Fst_MER_PVM,Fst_MER_SUM,Fst_MER_STO,Fst_MER_CHR,Fst_MER_RON,Fst_MER_ROC,Fst_MER_ELF,Fst_MER_NAM,Fst_MER_MAR,Fst_MER_PAP,Fst_PVM_SUM,Fst_PVM_STO,Fst_PVM_CHR,Fst_PVM_RON,Fst_PVM_ROC,Fst_PVM_ELF,Fst_PVM_NAM,Fst_PVM_MAR,Fst_PVM_PAP,Fst_SUM_STO,Fst_SUM_CHR,Fst_SUM_RON,Fst_SUM_ROC,Fst_SUM_ELF,Fst_SUM_NAM,Fst_SUM_MAR,Fst_SUM_PAP,Fst_STO_CHR,Fst_STO_RON,Fst_STO_ROC,Fst_STO_ELF,Fst_STO_NAM,Fst_STO_MAR,Fst_STO_PAP,Fst_CHR_RON,Fst_CHR_ROC,Fst_CHR_ELF,Fst_CHR_NAM,Fst_CHR_MAR,Fst_CHR_PAP,Fst_RON_ROC,Fst_RON_ELF,Fst_RON_NAM,Fst_RON_MAR,Fst_RON_PAP,Fst_ROC_ELF,Fst_ROC_NAM,Fst_ROC_MAR,Fst_ROC_PAP,Fst_ELF_NAM,Fst_ELF_MAR,Fst_ELF_PAP,Fst_NAM_MAR,Fst_NAM_PAP,Fst_MAR_PAP,Category_I,Category_2
PIK3C2A,NC_045541.1,83291589,83291589,83291589,1,0.0579,0.2637,0,0.0966,0.1887,0.1,0,0.1732,0.1712,0,0.2392,0.1948,0.1639,0.0294,0.0765,0.1268,0.0765,0.0294,0.115,0.1166,0.0294,0.1578,0.1303,0.1429,0.1786,0.2167,0.1786,0.1429,0.2078,0.209,0.1429,0.2403,0.2194,0.05,0.1034,0.05,0,0.0909,0.0926,0,0.1364,0.1071,0.1431,0.095,0.05,0.1318,0.1333,0.05,0.1727,0.1464,0.1431,0.1034,0.1755,0.1769,0.1034,0.2116,0.1884,0.05,0.1318,0.1333,0.05,0.1727,0.1464,0.0909,0.0926,0,0.1364,0.1071,0.1667,0.0909,0.2025,0.1786,0.0926,0.2037,0.1799,0.1364,0.1071,0.2143,0.0181,-0.0017,-0.0017,0.0222,-0.0102,-0.0028,0.0046,-0.0273,0.0475,0.0216,-0.022,0.035,-0.0039,-0.0151,-0.0099,0.0462,-0.0256,-0.002,0.1799,-0.0128,-0.0072,0.0051,0.0141,0,NA,0.0159,-0.0119,NA,0.0109,-0.008,0.0015,-0.013,0.0081,-0.0105,-0.0263,0.0595,0.002,-0.0254,-0.003,0.0226,-0.012,-0.0046,0.0682,-0.009,-0.0102,0,-0.0179,-0.0212,0.125,-0.0015,-0.0194,0.0226,-0.0196,NA,0.0175,-0.0133,-0.0132,0.1297,-0.0096,-0.0156,0.0434,0.0055,-0.0085,0.0574,0.0451,-9e-04,hypoxia,
PIK3C2A,NC_045541.1,83294436,83294436,83294436,1,0.3814,0,0,0.2096,0.242,0.4789,0,0.2468,0.1502,0,0.4114,0.1656,0.25,0.25,0.3083,0.319,0.425,0.25,0.3182,0.29,0.25,0.39,0.2946,0,0.1167,0.1379,0.35,0,0.1364,0.08,0,0.28,0.0893,0.1167,0.1379,0.35,0,0.1364,0.08,0,0.28,0.0893,0.2224,0.385,0.1167,0.2212,0.178,0.1167,0.3313,0.1851,0.3914,0.1379,0.2367,0.1959,0.1379,0.3407,0.2026,0.35,0.3909,0.374,0.35,0.434,0.3768,0.1364,0.08,0,0.28,0.0893,0.1945,0.1364,0.34,0.2013,0.08,0.3152,0.155,0.28,0.0893,0.3193,0.0301,0.0232,-4e-04,-0.0053,0.0019,0.036,-0.0066,0.0605,0.1268,-0.0117,0.039,NA,0.0212,0.0269,0.1637,NA,0.0404,-0.0353,NA,0.0126,-0.0151,0.0161,0.0205,0.1373,NA,0.0328,-0.0265,NA,0.0106,-0.0113,-0.0076,0.0529,0.0258,-0.0128,0.0149,0.1421,-0.0209,0.003,0.0379,0.0325,-0.0129,0.0278,0.1469,-0.022,0.0124,0.1834,0.0386,0.1498,0.3414,-8e-04,0.1151,0.0463,-0.0432,NA,0.0139,-0.0186,0.0175,0.3005,-0.0171,0.0032,0.1264,0.0386,-0.0073,0.1246,0.126,0.0165,hypoxia,
PIK3C2A,NC_045541.1,83315397,83315397,83315397,1,0.0563,0.2637,0,0.0966,0.1887,0.1,0,0.1732,0.1772,0,0.2273,0.1948,0.1633,0.0286,0.0757,0.1261,0.0757,0.0286,0.1143,0.1192,0.0286,0.1498,0.1296,0.1429,0.1786,0.2167,0.1786,0.1429,0.2078,0.2115,0.1429,0.2347,0.2194,0.05,0.1034,0.05,0,0.0909,0.0962,0,0.1286,0.1071,0.1431,0.095,0.05,0.1318,0.1365,0.05,0.1657,0.1464,0.1431,0.1034,0.1755,0.1797,0.1034,0.2054,0.1884,0.05,0.1318,0.1365,0.05,0.1657,0.1464,0.0909,0.0962,0,0.1286,0.1071,0.1696,0.0909,0.1961,0.1786,0.0962,0.2,0.1827,0.1286,0.1071,0.2082,0.0099,0.0019,-0.005,0.0151,-0.0131,0.003,-0.002,-0.0458,0.0022,0.0275,-0.0305,0.035,-0.0039,-0.0151,-0.0099,0.0462,-0.0256,-0.0011,0.0385,-0.0132,-0.0072,0.0051,0.0141,0,NA,0.0159,-0.017,NA,0.0163,-0.008,0.0015,-0.013,0.0081,-0.0105,-0.0326,0.0059,0.0111,-0.0254,-0.003,0.0226,-0.012,-0.0058,0.0164,-0.0063,-0.0102,0,-0.0179,-0.0252,0,0.0036,-0.0194,0.0226,-0.0278,NA,0.0264,-0.0133,-0.0147,0.0179,-0.0072,-0.0156,-0.0199,0.0071,-0.008,0.0191,-0.0094,-6e-04,hypoxia,
PIK3C2A,NC_045541.1,83307759,83307759,83307759,1,0.5034,0.3626,0.5556,0.4944,0.4936,0.4789,0.5033,0.4848,0.3913,0.5,0.5068,0.5032,0.4724,0.5,0.4919,0.4917,0.4855,0.4892,0.5132,0.5233,0.5242,0.4963,0.5052,0.5,0.4524,0.4507,0.4143,0.4365,0.5779,0.6376,0.6429,0.478,0.5306,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4856,0.475,0.4815,0.5227,0.5401,0.5417,0.4936,0.5089,0.4741,0.4808,0.5235,0.5415,0.5431,0.4934,0.5092,0.4667,0.5409,0.5722,0.575,0.4885,0.5161,0.5303,0.5535,0.5556,0.4915,0.5119,0.4343,0.4318,0.5105,0.4854,0.3796,0.5185,0.4742,0.5192,0.4732,0.5041,0.0194,-0.0128,-0.0076,-0.0076,-0.0054,-0.01,0.0139,0.0806,0.0057,-0.0091,0.0018,0.0447,0.0156,0.0151,-0.0076,0.0041,0.147,0.1816,0.0947,0.0166,0.0556,-0.0125,-0.0126,-0.016,-0.0276,-0.018,0.0249,0.0042,-0.0134,-0.0132,-0.0086,-0.0091,-0.0127,0.0261,0.1078,0.0094,-0.0089,0.0094,-0.0097,-0.0132,0.0274,0.1097,0.01,-0.0089,0.01,-0.0262,0.0589,0.1227,0.0402,-0.0067,0.0179,0.036,0.0953,0.0337,-0.0109,0.0064,0.0038,-0.0413,0.0097,-0.0084,-0.0469,0.065,0.0297,0.0052,-0.0066,-0.0011,hypoxia,
PIK3C2A,NC_045541.1,83291416,83291416,83291416,1,0.1266,0,0,0,0,0.1,0,0,0,1,0,0.0357,0.0667,0.0667,0.0667,0.0667,0.11,0.0667,0.0667,0.0667,0.5,0.0667,0.0821,0,0,0,0.05,0,0,0,0.5,0,0.0179,0,0,0.05,0,0,0,0.5,0,0.0179,0,0.05,0,0,0,0.5,0,0.0179,0.05,0,0,0,0.5,0,0.0179,0.05,0.05,0.05,0.5,0.05,0.0661,0,0,0.5,0,0.0179,0,0.5,0,0.0179,0.5,0,0.0179,0.5,0.5,0.0179,-0.0173,-0.013,-0.0486,-0.0477,-0.0167,-0.0213,-0.0249,0.0487,-0.6878,0.1053,0.0089,NA,NA,NA,0,NA,NA,NA,-2.6923,NA,-0.0312,NA,NA,0,NA,NA,NA,-2.2727,NA,-0.0235,NA,0,NA,NA,NA,-4.1667,NA,-0.085,0,NA,NA,NA,-4.1429,NA,-0.0835,0,0,0.1429,-1.5266,0.2222,0.0244,NA,NA,-3,NA,-0.0383,NA,-3.2353,NA,-0.0446,-3.2632,NA,0.0209,-2.8049,-1.7166,0.0814,hypoxia,
PIK3C2A,NC_045541.1,83275547,83275547,83275547,1,0,0,0,0.1658,0,0,0,0.0909,0,NA,0,0,0,0,0.0882,0,0,0,0.0455,0,NA,0,0,0,0.0882,0,0,0,0.0455,0,NA,0,0,0.0882,0,0,0,0.0455,0,NA,0,0,0.0882,0.0882,0.0882,0.1257,0.0882,NA,0.0882,0.0882,0,0,0.0455,0,NA,0,0,0,0.0455,0,NA,0,0,0.0455,0,NA,0,0,0.0455,NA,0.0455,0.0455,NA,0,0,NA,NA,0,NA,NA,0.0298,NA,NA,NA,0.3261,NA,NA,NA,NA,NA,-0.1231,NA,NA,NA,0,NA,NA,NA,NA,-0.0928,NA,NA,NA,0,NA,NA,NA,NA,-0.0408,-0.1629,-0.1503,-0.0787,0.1163,NA,0.0552,0.0515,NA,NA,0.25,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.3953,NA,0.3478,0.3409,NA,NA,NA,NA,NA,NA,hypoxia,
PIK3C2A,NC_045541.1,83288404,83288404,83288404,1,0.0345,0.2637,0,0.0966,0.1887,0.1,0,0.1732,0.1837,0,0.2837,0.1948,0.1552,0.0172,0.0655,0.1171,0.0655,0.0172,0.105,0.1138,0.0172,0.1782,0.1207,0.1429,0.1786,0.2167,0.1786,0.1429,0.2078,0.2143,0.1429,0.2619,0.2194,0.05,0.1034,0.05,0,0.0909,0.1,0,0.1667,0.1071,0.1431,0.095,0.05,0.1318,0.14,0.05,0.2,0.1464,0.1431,0.1034,0.1755,0.1828,0.1034,0.2356,0.1884,0.05,0.1318,0.14,0.05,0.2,0.1464,0.0909,0.1,0,0.1667,0.1071,0.1727,0.0909,0.2273,0.1786,0.1,0.2333,0.1857,0.1667,0.1071,0.2381,0.1024,-0.0259,0.0439,0.0875,0.0311,-0.0423,0.0746,0.0017,0.1169,-0.0141,0.0344,0.035,-0.0039,-0.0151,-0.0099,0.0462,-0.0256,-6e-04,0.3914,-0.0195,-0.0072,0.0051,0.0141,0,NA,0.0159,-0.0224,NA,-0.0258,-0.008,0.0015,-0.013,0.0081,-0.0105,-0.0399,0.1399,-0.0687,-0.0254,-0.003,0.0226,-0.012,-0.0077,0.1456,-0.0398,-0.0102,0,-0.0179,-0.0298,0.3125,-0.0419,-0.0194,0.0226,-0.0367,NA,-0.0432,-0.0133,-0.0167,0.2972,-0.0355,-0.0156,0.1273,-0.0148,-0.0082,0.1171,0.1267,-0.0225,hypoxia,
PIK3C2A,NC_045541.1,83288816,83288816,83288816,1,0.3727,0.2637,0,0.2825,0.3727,0.5053,0,0.368,0.2919,0,0.5027,0.3305,0.3153,0.2414,0.3276,0.3662,0.4483,0.2414,0.3589,0.3309,0.2414,0.4677,0.3467,0.1429,0.2619,0.3153,0.4286,0.1429,0.3052,0.2665,0.1429,0.4554,0.2884,0.1667,0.2414,0.4,0,0.2273,0.1731,0,0.4375,0.2037,0.3276,0.4333,0.1667,0.3182,0.2821,0.1667,0.4583,0.3025,0.4483,0.2414,0.3589,0.3309,0.2414,0.4677,0.3467,0.4,0.4455,0.4346,0.4,0.4875,0.4407,0.2273,0.1731,0,0.4375,0.2037,0.3217,0.2273,0.4659,0.3384,0.1731,0.4591,0.3063,0.4375,0.2037,0.463,-0.0113,0.0175,-0.0129,-0.0088,0.0198,0.0267,-0.013,-9e-04,0.1257,0.0199,-0.0066,0.035,-0.0127,-0.0027,0.0514,0.0462,-0.0162,-0.0169,0.3914,0.0243,-0.0159,0.0254,0.0422,0.1675,NA,0.0705,-7e-04,NA,0.0643,0.0074,0,0.0424,0.0404,-0.0093,-0.0107,0.1439,0.0292,-0.0147,0.0088,0.0662,-0.0125,0.0105,0.1514,0.0062,-0.001,0.2211,0.0103,0.0633,0.3487,-0.0136,0.0406,0.098,-0.002,NA,0.0924,0.0107,-0.0011,0.3083,0.0069,-0.0091,0.1316,0.0525,-0.0078,0.1369,0.1299,0.0362,hypoxia,
PIK3C2A,NC_045541.1,83302247,83302247,83302247,1,0.0597,0.2637,0,0.0966,0.1887,0.1,0,0.1732,0.1772,0,0.2668,0.1948,0.1645,0.0303,0.0773,0.1275,0.0773,0.0303,0.1157,0.1206,0.0303,0.1761,0.131,0.1429,0.1786,0.2167,0.1786,0.1429,0.2078,0.2115,0.1429,0.2537,0.2194,0.05,0.1034,0.05,0,0.0909,0.0962,0,0.1552,0.1071,0.1431,0.095,0.05,0.1318,0.1365,0.05,0.1897,0.1464,0.1431,0.1034,0.1755,0.1797,0.1034,0.2265,0.1884,0.05,0.1318,0.1365,0.05,0.1897,0.1464,0.0909,0.0962,0,0.1552,0.1071,0.1696,0.0909,0.2179,0.1786,0.0962,0.2215,0.1827,0.1552,0.1071,0.2291,0.0262,-0.0055,0.0014,0.029,-0.0075,-0.009,0.011,-0.0289,0.07,-0.0014,-0.0137,0.035,-0.0039,-0.0151,-0.0099,0.0462,-0.0256,-0.0011,0.2505,-0.0143,-0.0072,0.0051,0.0141,0,NA,0.0159,-0.017,NA,-0.0015,-0.008,0.0015,-0.013,0.0081,-0.0105,-0.0326,0.0863,-0.0216,-0.0254,-0.003,0.0226,-0.012,-0.0058,0.094,-0.0189,-0.0102,0,-0.0179,-0.0252,0.1875,-0.0145,-0.0194,0.0226,-0.0278,NA,-0.003,-0.0133,-0.0147,0.1855,-0.0175,-0.0156,0.0691,8e-04,-0.008,0.0725,0.0723,-0.0056,hypoxia,
PIK3C2A,NC_045541.1,83307694,83307694,83307694,1,0.3814,0,0,0.2096,0.242,0.4789,0,0.2468,0.1448,0,0.4186,0.1656,0.25,0.25,0.3083,0.319,0.425,0.25,0.3182,0.2885,0.25,0.3942,0.2946,0,0.1167,0.1379,0.35,0,0.1364,0.0769,0,0.2885,0.0893,0.1167,0.1379,0.35,0,0.1364,0.0769,0,0.2885,0.0893,0.2224,0.385,0.1167,0.2212,0.1756,0.1167,0.3378,0.1851,0.3914,0.1379,0.2367,0.1936,0.1379,0.3468,0.2026,0.35,0.3909,0.3731,0.35,0.4365,0.3768,0.1364,0.0769,0,0.2885,0.0893,0.1923,0.1364,0.3462,0.2013,0.0769,0.321,0.1525,0.2885,0.0893,0.3262,0.0301,0.0232,-4e-04,-0.0053,0.0019,0.036,-0.0066,0.0559,0.1268,-0.0106,0.039,NA,0.0212,0.0269,0.1637,NA,0.0404,-0.0276,NA,0.022,-0.0151,0.0161,0.0205,0.1373,NA,0.0328,-0.0207,NA,0.0177,-0.0113,-0.0076,0.0529,0.0258,-0.0128,0.0144,0.1421,-0.0112,0.003,0.0379,0.0325,-0.0129,0.0263,0.1469,-0.0143,0.0124,0.1834,0.0386,0.1454,0.3414,-0.0037,0.1151,0.0463,-0.0338,NA,0.0254,-0.0186,0.0159,0.3005,-0.0115,0.0032,0.1276,0.0455,-0.0074,0.126,0.126,0.0289,hypoxia,
PIK3C2A,NC_045541.1,83307723,83307723,83307723,1,0.3814,0,0,0.2096,0.242,0.4789,0,0.2468,0.1448,0,0.4442,0.1656,0.25,0.25,0.3083,0.319,0.425,0.25,0.3182,0.2885,0.25,0.4107,0.2946,0,0.1167,0.1379,0.35,0,0.1364,0.0769,0,0.3214,0.0893,0.1167,0.1379,0.35,0,0.1364,0.0769,0,0.3214,0.0893,0.2224,0.385,0.1167,0.2212,0.1756,0.1167,0.3631,0.1851,0.3914,0.1379,0.2367,0.1936,0.1379,0.3707,0.2026,0.35,0.3909,0.3731,0.35,0.4464,0.3768,0.1364,0.0769,0,0.3214,0.0893,0.1923,0.1364,0.3701,0.2013,0.0769,0.3489,0.1525,0.3214,0.0893,0.3533,0.0301,0.0232,-4e-04,-0.0053,0.0019,0.036,-0.0066,0.0559,0.1071,-0.0051,0.039,NA,0.0212,0.0269,0.1637,NA,0.0404,-0.0276,NA,0.045,-0.0151,0.0161,0.0205,0.1373,NA,0.0328,-0.0207,NA,0.0352,-0.0113,-0.0076,0.0529,0.0258,-0.0128,0.0144,0.1175,0.0152,0.003,0.0379,0.0325,-0.0129,0.0263,0.1223,0.0075,0.0124,0.1834,0.0386,0.1454,0.3057,-0.0101,0.1151,0.0463,-0.0338,NA,0.0533,-0.0186,0.0159,0.248,0.0041,0.0032,0.0972,0.0802,-0.0074,0.1123,0.0982,0.0618,hypoxia,
PIK3C2A,NC_045541.1,83298427,83298427,83298427,1,0.3814,0,0,0.2096,0.242,0.4789,0,0.2468,0.1448,0,0.4114,0.1656,0.25,0.25,0.3083,0.319,0.425,0.25,0.3182,0.2885,0.25,0.39,0.2946,0,0.1167,0.1379,0.35,0,0.1364,0.0769,0,0.28,0.0893,0.1167,0.1379,0.35,0,0.1364,0.0769,0,0.28,0.0893,0.2224,0.385,0.1167,0.2212,0.1756,0.1167,0.3313,0.1851,0.3914,0.1379,0.2367,0.1936,0.1379,0.3407,0.2026,0.35,0.3909,0.3731,0.35,0.434,0.3768,0.1364,0.0769,0,0.28,0.0893,0.1923,0.1364,0.34,0.2013,0.0769,0.3138,0.1525,0.28,0.0893,0.3193,0.0301,0.0232,-4e-04,-0.0053,0.0019,0.036,-0.0066,0.0559,0.1268,-0.0117,0.039,NA,0.0212,0.0269,0.1637,NA,0.0404,-0.0276,NA,0.0126,-0.0151,0.0161,0.0205,0.1373,NA,0.0328,-0.0207,NA,0.0106,-0.0113,-0.0076,0.0529,0.0258,-0.0128,0.0144,0.1421,-0.0209,0.003,0.0379,0.0325,-0.0129,0.0263,0.1469,-0.022,0.0124,0.1834,0.0386,0.1454,0.3414,-8e-04,0.1151,0.0463,-0.0338,NA,0.0139,-0.0186,0.0159,0.3005,-0.0171,0.0032,0.1276,0.0322,-0.0074,0.1246,0.126,0.0165,hypoxia,
PIK3C2A,NC_045541.1,83275041,83275041,83275041,1,0.2546,0.1429,0.3556,0.3254,0.242,0,0.2092,0.1732,0.0385,0.25,0.0966,0.2494,0.1975,0.2882,0.2882,0.2444,0.1471,0.2255,0.2112,0.1606,0.2353,0.1824,0.2479,0.2429,0.2429,0.1897,0.0714,0.1667,0.1494,0.0879,0.1786,0.1143,0.1939,0.32,0.2828,0.2,0.2667,0.2545,0.2115,0.275,0.23,0.2857,0.2828,0.2,0.2667,0.2545,0.2115,0.275,0.23,0.2857,0.1379,0.2184,0.2038,0.1519,0.2284,0.1741,0.2414,0.1111,0.0909,0.0192,0.125,0.05,0.1429,0.1818,0.1261,0.2083,0.15,0.2222,0.1066,0.1932,0.1318,0.2078,0.1394,0.0673,0.1566,0.1625,0.2321,0.1786,-0.0035,-0.0132,-0.0013,-0.0082,0.0281,-0.0097,-0.0061,0.0986,-0.0122,0.0452,-0.0074,-0.0141,0.0092,-0.004,0,-0.027,-0.0269,0.0415,-0.1106,-0.0063,-0.0149,-0.0157,-0.016,0.0794,-0.0294,-0.0193,0.1313,-0.0131,0.0416,-0.0086,-0.0017,0.0548,-7e-04,0.0073,0.1436,0.0032,0.0833,0.0079,0.0351,-0.0114,-0.0069,0.1082,-0.0176,0.0471,-0.0101,0.0327,0.0238,-0.0549,-0.3125,-0.0279,-0.0025,-0.0257,0.0877,-0.0621,0.0158,-0.016,0.0753,-0.0756,0.0087,-0.0171,-0.0965,0.0095,0.0563,-0.0594,-0.0159,0.014,hypoxia,
PIK3C2B,NC_045545.1,52866828,52866828,52866828,1,0,0,0,0,0,0,0,0,0,0,0.0936,0,0,0,0,0,0,0,0,0,0,0.0484,0,0,0,0,0,0,0,0,0,0.0484,0,0,0,0,0,0,0,0,0.0484,0,0,0,0,0,0,0,0.0484,0,0,0,0,0,0,0.0484,0,0,0,0,0,0.0484,0,0,0,0,0.0484,0,0,0,0.0484,0,0,0.0484,0,0.0484,0,0.0484,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0168,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0151,NA,NA,NA,NA,NA,NA,NA,NA,-0.0113,NA,NA,NA,NA,NA,NA,NA,-0.042,NA,NA,NA,NA,NA,NA,-0.0413,NA,NA,NA,NA,NA,-0.0201,NA,NA,NA,NA,-0.0185,NA,NA,NA,-0.0217,NA,NA,0.0542,NA,0.04,NA,0.036,hypoxia,
PIK3C2B,NC_045545.1,52903249,52903249,52903249,1,0.1507,0.1429,0,0,0,0,0.1111,0,0.04,0,0,0.1656,0.1406,0.0806,0.0806,0.0806,0.0806,0.1272,0.0806,0.0974,0.0806,0.0806,0.1555,0.0714,0.0714,0.0714,0.0714,0.119,0.0714,0.0886,0.0714,0.0714,0.148,0,0,0,0.0556,0,0.02,0,0,0.0893,0,0,0.0556,0,0.02,0,0,0.0893,0,0.0556,0,0.02,0,0,0.0893,0.0556,0,0.02,0,0,0.0893,0.0556,0.0733,0.0556,0.0556,0.1349,0.02,0,0,0.0893,0.02,0.02,0.1057,0,0.0893,0.0893,-0.0138,-0.0062,-0.0239,-0.0235,-0.0112,-0.015,-0.012,0.0438,0.1208,0.1094,-0.0094,0,0,0,0,-0.0333,0,0.0495,0.3846,0.2143,-0.0164,NA,NA,NA,0,NA,-0.0378,NA,NA,-0.0113,NA,NA,0,NA,-0.1355,NA,NA,-0.0424,NA,0,NA,-0.1331,NA,NA,-0.0416,0,NA,-0.0667,NA,NA,-0.0202,0,0.0403,0.3333,0.2045,-0.0189,-0.0716,NA,NA,-0.0217,0.1242,0.0257,0.0376,NA,0.126,0.0984,hypoxia,
PIK3C2B,NC_045545.1,52938879,52938879,52938879,1,0.4994,0.5275,0.5333,0.452,0.5082,0.5053,0.5229,0.3117,0.4615,0,0.3927,0.4857,0.5095,0.4867,0.4778,0.4977,0.5133,0.4926,0.4576,0.4795,0.5667,0.468,0.4857,0.5143,0.5238,0.5025,0.4857,0.5079,0.5455,0.522,0.4286,0.5343,0.5153,0.4667,0.4966,0.52,0.4889,0.4364,0.4692,0.6,0.452,0.4786,0.4943,0.5333,0.4815,0.3939,0.4487,0.6667,0.42,0.4643,0.5034,0.4981,0.489,0.4947,0.5172,0.4917,0.4963,0.5111,0.5636,0.5308,0.4,0.548,0.5214,0.4646,0.4829,0.5556,0.4733,0.4881,0.4021,0.8182,0.3473,0.4318,0.6538,0.4262,0.467,0.74,0.6071,0.4486,-0.0012,-0.0136,-0.0016,-0.0055,0.0086,-0.0122,0.0324,0,0.1531,0.0343,-0.007,-0.0157,0.0222,-0.0096,-0.0307,-0.017,0.1346,0.0237,0.432,0.0732,0.0078,-0.0141,-0.0122,6e-04,-0.0368,0.0159,-0.0126,0.5556,0.0067,-0.0147,0.0147,0.0427,-0.0046,0.0115,-0.01,0.1906,0.009,-0.0079,-0.0025,-0.0126,0.0657,0.015,0.1719,0.064,0.0012,-0.003,0.1641,0.0426,0.3487,0.1034,0.0215,0.0558,-0.0027,0.4039,0.0323,-0.0102,8e-04,0.4846,-0.0205,0.0178,0.1821,0.0041,-0.0065,0.1992,0.1674,0.0195,hypoxia,
PIK3C2B,NC_045545.1,52942682,52942682,52942682,1,0.0563,0,0,0.0345,0,0,0,0,0.0455,0.1667,0,0.04,0.0286,0.0286,0.0448,0.0286,0.0286,0.0286,0.0286,0.05,0.1071,0.0286,0.0474,0,0.0172,0,0,0,0,0.0227,0.0833,0,0.02,0.0172,0,0,0,0,0.0227,0.0833,0,0.02,0.0172,0.0172,0.0172,0.0172,0.0392,0.0977,0.0172,0.0366,0,0,0,0.0227,0.0833,0,0.02,0,0,0.0227,0.0833,0,0.02,0,0.0227,0.0833,0,0.02,0.0227,0.0833,0,0.02,0.1023,0.0227,0.0418,0.0833,0.1,0.02,0.0025,0.0019,-0.0022,0.0067,0.0033,0.003,0.0035,0.0111,-0.0154,0.0637,0.0155,NA,-0.0065,NA,NA,NA,NA,-0.0816,0,NA,-0.056,-0.0049,NA,NA,NA,NA,-0.0614,0,NA,-0.0421,-0.0169,-0.0086,-0.008,-0.0093,-0.034,-0.0035,0.0451,-0.0186,NA,NA,NA,-0.2161,0,NA,-0.1497,NA,NA,-0.1082,0,NA,-0.0744,NA,-0.0998,0,NA,-0.0686,-0.1163,0,NA,-0.08,0.0789,-0.1506,-0.014,0.0976,0.0626,-0.0871,hypoxia,
PIK3C2B,NC_045545.1,52935688,52935688,52935688,1,0.2825,0.4396,0.3556,0.1831,0.4991,0.3947,0.1111,0.0909,0.2376,0,0.1772,0.3824,0.3571,0.3,0.2333,0.454,0.3333,0.2037,0.197,0.2564,0.1667,0.2308,0.3333,0.3714,0.3286,0.4704,0.3929,0.3095,0.3052,0.3434,0.2857,0.3269,0.3929,0.26,0.4586,0.35,0.2333,0.2273,0.2808,0.2,0.2577,0.35,0.4448,0.3,0.1444,0.1364,0.2077,0.1,0.1769,0.3,0.4655,0.4387,0.4373,0.4496,0.431,0.4443,0.4655,0.2778,0.2727,0.3173,0.25,0.2981,0.375,0.096,0.1752,0.0556,0.141,0.2778,0.1678,0.0455,0.1329,0.2727,0.1346,0.2049,0.3173,0.0962,0.25,0.2981,0.0075,-0.0119,-0.0152,0.0955,0.0036,-0.0082,-0.0064,-0.0047,0.1231,0.018,-0.005,-0.0339,0.0227,7e-04,-0.0302,0.0638,0.0794,0.0292,0.4083,0.0762,-0.0103,-0.0113,0.0164,-0.0312,0,0.0102,-0.005,0.4667,0.02,-0.0161,0.1339,0.0176,-0.0057,-0.0015,-0.02,0.1415,-0.0066,-0.0112,0.015,0.1073,0.1293,0.1308,0.1635,0.193,0.0426,0.0466,0.0609,0.0238,0.3295,0.0701,-0.013,-0.0263,-0.0215,0.3333,-0.0295,0.0013,-0.0233,0.2941,-0.0366,0.0048,0.1299,4e-04,0.0083,0.1163,0.1314,0.0424,hypoxia,
