start,scaffold.x,end.x,mid.x,dxy_Meadow_Lake,within,between,l_v_l_mean,l_v_m_mean,m_v_m_mean,mean_diff
83044306,NC_045541.1,83044306,83044306,0.4508,1.08387876643845e-05,0.233812697000898,0.40782,0.461405555555556,0.486626666666667,0.0141822222222223
83044349,NC_045541.1,83044349,83044349,0.1409,0.0101307828311033,0.994699720611425,0.14236,0.115925,0.0893,9.49999999999979e-05
83044359,NC_045541.1,83044359,83044359,0.1164,0.931564787858556,0.94759433499955,0.0920866666666667,0.0901,0.09016,-0.00102333333333333
83046750,NC_045541.1,83046750,83046750,0.0767,0.00140155963676234,0.953704386892394,0.0208333333333333,0.0669472222222222,0.110853333333333,0.00110388888888889
83046762,NC_045541.1,83046762,83046762,NA,NA,NA,NA,0.2,0.34,NA
83046765,NC_045541.1,83046765,83046765,0.1174,0.00210038326112336,0.962976795281157,0.151473333333333,0.115238888888889,0.0774666666666667,0.000768888888888888
83046788,NC_045541.1,83046788,83046788,0.4037,3.03365321381165e-06,0.572278142755266,0.340713333333333,0.410252777777778,0.4571,0.0113461111111111
83046789,NC_045541.1,83046789,83046789,0.4072,1.51110931332577e-06,0.536976200472401,0.340713333333333,0.412855555555556,0.460053333333333,0.0124722222222222
83049321,NC_045541.1,83049321,83049321,0.063,0.912724878685472,0.936178754306833,0.0790533333333333,0.0757444444444444,0.0757266666666667,-0.00164555555555555
83049432,NC_045541.1,83049432,83049432,0.4481,0.0314596823016429,0.845695037087483,0.39632,0.424236111111111,0.46052,-0.00418388888888893
83052644,NC_045541.1,83052644,83052644,0.1504,0.0108706291627417,0.993795240507423,0.16726,0.134894444444444,0.102253333333333,0.000137777777777792
83052649,NC_045541.1,83052649,83052649,0.1703,0.00144555225399878,0.936737101934863,0.194526666666667,0.154661111111111,0.11208,0.00135777777777776
83052689,NC_045541.1,83052689,83052689,0.5196,0.00025547442763541,0.68742568333405,0.41466,0.507883333333333,0.575473333333333,0.0128166666666667
83052964,NC_045541.1,83052964,83052964,0.5225,0.00577346485223135,0.646828777065301,0.427553333333333,0.487194444444444,0.524253333333333,0.0112911111111111
83066245,NC_045541.1,83066245,83066245,0.5098,2.29819883800207e-05,0.0567943095068583,0.379593333333333,0.494913888888889,0.513806666666667,0.0482138888888889
83067992,NC_045541.1,83067992,83067992,0.2434,0.00616476600293851,0.933299432942712,0.21226,0.297875,0.37634,0.00357499999999999
83068063,NC_045541.1,83068063,83068063,0.5206,0.00146792246749433,0.26507023235348,0.409653333333333,0.4995,0.5271,0.0311233333333333
83069308,NC_045541.1,83069308,83069308,0.4955,1.38661605717137e-05,0.0937995245278536,0.4103,0.490547222222222,0.5092,0.0307972222222223
83069366,NC_045541.1,83069366,83069366,0.1081,0.575646802270031,0.955695376737647,0.104133333333333,0.0979611111111111,0.0932866666666667,-0.000748888888888896
83073356,NC_045541.1,83073356,83073356,0.0391,NA,NA,0.0520666666666667,0.0260333333333333,0,NA
83073529,NC_045541.1,83073529,83073529,0.5304,3.93309212449201e-05,2.00596425445997e-06,0.41078,0.535188888888889,0.494186666666667,0.0827055555555556
83108112,NC_045541.1,83108112,83108112,0.3973,0.623884470495677,0.69183137154948,0.39114,0.353891666666667,0.355553333333333,-0.019455
83109623,NC_045541.1,83109623,83109623,0.5793,6.31992829552418e-05,0.746471086590103,0.487926666666667,0.559322222222222,0.612906666666667,0.0089055555555555
83275041,NC_045541.1,83275041,83275041,0.2043,4.54647547942161e-09,0.646649194443306,0.116413333333333,0.196916666666667,0.2615,0.00795999999999999
83275160,NC_045541.1,83275160,83275160,0.1269,0.00682775580792877,0.958769867421585,0.119393333333333,0.195097222222222,0.266946666666667,0.00192722222222222
83275499,NC_045541.1,83275499,83275499,0.1523,1.21529230534881e-07,0.785915163182542,0.18908,0.131197222222222,0.0641666666666667,0.00457388888888888
83275547,NC_045541.1,83275547,83275547,0.0276,0.21908466781088,0.860480692461361,0.0151666666666667,0.0249566666666667,0.03528,0.00174466666666667
83288404,NC_045541.1,83288404,83288404,0.1511,4.81461398847422e-09,0.734054541802004,0.19476,0.131711111111111,0.0570333333333333,0.00581444444444446
83288816,NC_045541.1,83288816,83288816,0.3534,2.33593487842255e-06,0.450758854201767,0.399406666666667,0.317188888888889,0.18748,0.0237455555555556
83291416,NC_045541.1,83291416,83291416,0.0335,0.0114750561855422,0.977451244209028,0.0166666666666667,0.104141666666667,0.18906,0.00127833333333333
83291589,NC_045541.1,83291589,83291589,0.1462,1.81414244373853e-08,0.765007150810404,0.18468,0.127408333333333,0.0608466666666667,0.00464500000000001
83294436,NC_045541.1,83294436,83294436,0.2552,0.00178163285683882,0.914002835121216,0.27984,0.215111111111111,0.143733333333333,0.00332444444444444
83298427,NC_045541.1,83298427,83298427,0.254,0.00190574152471288,0.916855409074111,0.27918,0.214675,0.143733333333333,0.00321833333333332
83302247,NC_045541.1,83302247,83302247,0.1512,9.55797703261093e-09,0.752530745029074,0.190673333333333,0.131022222222222,0.0611266666666667,0.00512222222222222
83307694,NC_045541.1,83307694,83307694,0.2563,0.0017373077881889,0.912876131748869,0.281213333333333,0.215872222222222,0.143733333333333,0.0033988888888889
83307723,NC_045541.1,83307723,83307723,0.2632,0.00126762290755732,0.898242834744885,0.289113333333333,0.220527777777778,0.143733333333333,0.00410444444444444
83307759,NC_045541.1,83307759,83307759,0.5005,0.768091604419696,0.496592793175058,0.510393333333333,0.500619444444444,0.505553333333333,-0.00735388888888888
83315397,NC_045541.1,83315397,83315397,0.1443,2.00717953092109e-08,0.7653957588553,0.183513333333333,0.126633333333333,0.0605866666666667,0.00458333333333331
84052966,NC_045543.1,84052966,84052966,0.0372,0.742100447659888,0.966705294131768,0.04774,0.0445777777777778,0.0423533333333333,-0.000468888888888887
86001978,NC_045542.1,86001978,86001978,0.1927,2.16358721442812e-05,0.668552953743778,0.0634466666666667,0.203105555555556,0.308566666666667,0.0170988888888889
86215197,NC_045545.1,86215197,86215197,0.042,0.0225835108592267,0.995667912664436,0.0250466666666667,0.0417416666666667,0.0585466666666667,-5.49999999999995e-05
86222349,NC_045545.1,86222349,86222349,0.4765,0.825857762652346,0.635643365938567,0.491753333333333,0.479325,0.484753333333333,-0.00892833333333332
86271423,NC_045545.1,86271423,86271423,0.0233,0.463390745218801,0.973749465077844,0.0282533333333333,0.0331416666666667,0.0386733333333333,-0.000321666666666665
89321298,NC_045541.1,89321298,89321298,0.1823,1.37070601035049e-09,0.669559917744791,0.0956466666666667,0.176830555555556,0.242793333333333,0.00761055555555554
89709566,NC_045558.1,89709566,89709566,0.303,0.012164115270117,0.96889176885781,0.348873333333333,0.274688888888889,0.197213333333333,0.00164555555555551
91180744,NC_045542.1,91180744,91180744,0.1062,4.20186811835985e-05,0.889335878074581,0.0324866666666667,0.0867722222222222,0.136346666666667,0.00235555555555556
91180816,NC_045542.1,91180816,91180816,0.2494,0.00491798114110934,0.971977115116288,0.21882,0.255036111111111,0.290026666666667,0.000612777777777795
91180860,NC_045542.1,91180860,91180860,0.1575,0.704765349398611,0.919991723514862,0.183606666666667,0.186794444444444,0.193666666666667,-0.00184222222222222
91180878,NC_045542.1,91180878,91180878,0.2414,0.0276404591629531,0.970948187684576,0.20884,0.240386111111111,0.273426666666667,-0.000747222222222232
91180879,NC_045542.1,91180879,91180879,0.2419,0.0286718327769838,0.970055900287572,0.209393333333333,0.240641666666667,0.273426666666667,-0.000768333333333343
91186229,NC_045542.1,91186229,91186229,0.1842,0.925313381491145,0.917101599036085,0.201253333333333,0.198111111111111,0.19876,-0.00189555555555557
91190675,NC_045542.1,91190675,91190675,0.3343,0.0759547097502148,0.910459356260852,0.281066666666667,0.306686111111111,0.3374,-0.00254722222222226
91190683,NC_045542.1,91190683,91190683,0.2473,0.059901370672081,0.961885955385648,0.26444,0.241352777777778,0.219853333333333,-0.0007938888888889
91678187,NC_045542.1,91678187,91678187,0.0335,0.0187488642048384,0.999885966294427,0.00573333333333333,0.0194388888888889,0.0331466666666667,-1.11111111111145e-06
91678296,NC_045542.1,91678296,91678296,0.3311,1.37232711602987e-07,0.555469361839966,0.382673333333333,0.308505555555556,0.20302,0.0156588888888889
94083852,NC_045544.1,94083852,94083852,0.1156,0.000103741095396099,0.93369693720176,0.128,0.0911722222222222,0.05204,0.00115222222222222
94083900,NC_045544.1,94083900,94083900,0.05,0.00141484330507034,0.962109810857966,0.0260066666666667,0.0633777777777778,0.09928,0.000734444444444454
99166581,NC_045545.1,99166581,99166581,0.2184,0.957060514003819,0.862544389409428,0.241333333333333,0.237530555555556,0.243666666666667,-0.00496944444444444
99166592,NC_045545.1,99166592,99166592,0.0841,0.0426837167466911,0.971236870044178,0.140406666666667,0.0998333333333333,0.0611933333333333,-0.000966666666666671
99172214,NC_045545.1,99172214,99172214,0.4953,0.585366750013911,0.435522057877739,0.49344,0.486230555555556,0.509333333333333,-0.0151561111111111
99174222,NC_045545.1,99174222,99174222,0.3686,0.0218154212670923,0.962818256679302,0.400026666666667,0.352633333333333,0.307893333333333,-0.00132666666666664
99174245,NC_045545.1,99174245,99174245,0.2452,3.17577504037582e-05,0.817183341363106,0.296206666666667,0.243763888888889,0.182353333333333,0.0044838888888889
99183376,NC_045545.1,99183376,99183376,0.3436,0.833153619934994,0.646175823067661,0.415766666666667,0.401722222222222,0.434613333333333,-0.0234677777777778
99319075,NC_045541.1,99319075,99319075,0.0186,0.0147315567213207,0.998641667949093,0.0367266666666667,0.0211611111111111,0.00556666666666667,1.44444444444419e-05
99319108,NC_045541.1,99319108,99319108,0.0369,0.08818842091024,0.984890167378993,0.0384666666666667,0.024775,0.0114866666666667,-0.000201666666666669
100194696,NC_045542.1,100194696,100194696,0.4089,0.031269774483836,0.728260972202073,0.380893333333333,0.434358333333333,0.47096,0.00843166666666667
100194944,NC_045542.1,100194944,100194944,0.3536,0.0158507634402646,0.828163634447922,0.32254,0.385436111111111,0.435653333333333,0.0063394444444444
100196991,NC_045542.1,100196991,100196991,0.4978,0.00148220780999004,0.135272378627258,0.507446666666667,0.491511111111111,0.41734,0.0291177777777778
100197012,NC_045542.1,100197012,100197012,0.4964,0.00127276966653384,0.113644557504967,0.507766666666667,0.490197222222222,0.40348,0.0345738888888889
100809271,NC_045541.1,100809271,100809271,0.1574,0.0227349418227197,0.986429715470413,0.13778,0.181488888888889,0.226113333333333,-0.000457777777777779
100814899,NC_045541.1,100814899,100814899,0.144,1.12915353603507e-05,0.769080318612987,0.09658,0.187772222222222,0.263193333333333,0.00788555555555556
101743215,NC_045544.1,101743215,101743215,0.1122,0.518005579899678,0.958873896955857,0.0745933333333333,0.0801027777777778,0.0869866666666667,-0.000687222222222228
103732245,NC_045542.1,103732245,103732245,0.0154,NA,NA,0,0.01114,0.02213,NA
103733924,NC_045542.1,103733924,103733924,0.1816,0.597751650560767,0.903326161912969,0.194046666666667,0.200130555555556,0.211806666666667,-0.00279611111111111
103734135,NC_045542.1,103734135,103734135,0.1127,0.00681391266691716,0.988240617366011,0.13714,0.101144444444444,0.0646,0.000274444444444438
109222717,NC_045543.1,109222717,109222717,0.0335,0.0043383797287842,0.991546468108325,0.0064,0.0203555555555556,0.0341733333333333,6.88888888888892e-05
109238293,NC_045543.1,109238293,109238293,0.0149,NA,NA,0,0.00833333333333333,0.0166666666666667,NA
109417631,NC_045543.1,109417631,109417631,0.0175,NA,NA,0,0.0215166666666667,0.04246,NA
109477904,NC_045542.1,109477904,109477904,0.159,0.170332171435023,0.949978448364487,0.17108,0.151722222222222,0.134673333333333,-0.00115444444444443
111419409,NC_045544.1,111419409,111419409,0.0268,NA,NA,0,0.0257833333333333,0.05078,NA
111585111,NC_045544.1,111585111,111585111,0.5052,0.000179339367667606,0.000314569288989608,0.45608,0.514241666666667,0.501186666666667,0.0356083333333334
111585198,NC_045544.1,111585198,111585198,0.5399,0.0376616155072802,4.74508609342587e-12,0.477713333333333,0.535291666666667,0.450886666666667,0.0709916666666667
115920839,NC_045542.1,115920839,115920839,0.2658,6.65146006744436e-05,0.666143586673619,0.17906,0.290633333333333,0.372486666666667,0.01486
115920899,NC_045542.1,115920899,115920899,0.0976,0.000707598277133822,0.440770554162857,0.0151666666666667,0.0923766666666667,0.16087,0.0189286666666667
115925797,NC_045542.1,115925797,115925797,0.1476,0.326681775422308,0.937574384908331,0.128686666666667,0.140586111111111,0.155466666666667,-0.00149055555555555
115933737,NC_045542.1,115933737,115933737,0.3596,0.000369334370375687,0.764146289099098,0.33174,0.392216666666667,0.439346666666667,0.00667333333333331
115933749,NC_045542.1,115933749,115933749,0.2032,0.00335222078939407,0.94022226961512,0.24558,0.174883333333333,0.0989666666666667,0.00261
115941451,NC_045542.1,115941451,115941451,0.488,0.0448253320617671,0.85238323771215,0.476233333333333,0.496608333333333,0.512106666666667,0.00243833333333332
116316173,NC_045541.1,116316173,116316173,0.1142,0.0620127423340768,0.980410597960221,0.05766,0.0763555555555556,0.09574,-0.000344444444444453
116832319,NC_045543.1,116832319,116832319,0.5144,0.140931153861386,0.246331057284032,0.508793333333333,0.508802777777778,0.451186666666667,0.0288127777777778
116903284,NC_045558.1,116903284,116903284,0.4933,0.0085123917757926,0.419828834014673,0.484566666666667,0.493808333333333,0.498226666666667,0.0024116666666667
116903289,NC_045558.1,116903289,116903289,0.4918,0.0278733860146705,0.792759840521464,0.483753333333333,0.490497222222222,0.49554,0.000850555555555577
116908504,NC_045558.1,116908504,116908504,0.4983,0.74891572491654,0.596084870193723,0.499,0.49878,0.49929,-0.000336000000000003
116908548,NC_045558.1,116908548,116908548,0.4991,0.583678078047337,0.549727436318457,0.49972,0.499256666666667,0.49929,-0.00029133333333331
118637004,NC_045544.1,118637004,118637004,0.3333,1.22084277366515e-12,0.193763379092721,0.40042,0.296066666666667,0.10154,0.0450866666666667
118638687,NC_045544.1,118638687,118638687,0.2069,0.000291375172020609,0.811976002573094,0.105426666666667,0.216044444444444,0.307906666666667,0.00937777777777779
118639896,NC_045544.1,118639896,118639896,0.0521,0.0129991869253898,0.997406050469013,0.03002,0.058975,0.0878266666666667,5.16666666666651e-05
118649831,NC_045544.1,118649831,118649831,0.0451,0.177141062963903,0.984172590233305,0.0371333333333333,0.029675,0.0225133333333333,-0.000148333333333334
118649895,NC_045544.1,118649895,118649895,0.0417,0.450198749057728,0.979603221167991,0.0311933333333333,0.026825,0.0228466666666667,-0.000194999999999997
118649904,NC_045544.1,118649904,118649904,0.0417,0.450198749057728,0.979603221167991,0.0311933333333333,0.026825,0.0228466666666667,-0.000194999999999997
118651519,NC_045544.1,118651519,118651519,0.0418,0.475465132995218,0.979749698203823,0.0311933333333333,0.0270388888888889,0.0232733333333333,-0.000194444444444442
118653229,NC_045544.1,118653229,118653229,0.0459,0.181482753258467,0.98427935442459,0.03736,0.0299555555555556,0.0228466666666667,-0.000147777777777778
121713241,NC_045543.1,121713241,121713241,0.1936,0.000281453020928529,0.848294147451544,0.06274,0.157377777777778,0.239193333333333,0.00641111111111112
121713512,NC_045543.1,121713512,121713512,0.5214,0.00162202247809418,0.0135128366238884,0.506766666666667,0.512375,0.455813333333333,0.031085
121713611,NC_045543.1,121713611,121713611,0.0302,0.065861571486008,0.99225813831021,0.00953333333333333,0.0171444444444444,0.0248666666666667,-5.55555555555552e-05
121713617,NC_045543.1,121713617,121713617,0.0562,0.000141344933790035,0.939916903243978,0.00953333333333333,0.0456222222222222,0.0798733333333333,0.000918888888888893
121713839,NC_045543.1,121713839,121713839,0.0676,0.00154251808879623,0.979035835960995,0.0310866666666667,0.0548888888888889,0.0781466666666667,0.000272222222222222
121716696,NC_045544.1,121716696,121716696,0.0243,NA,NA,0,0.09465,0.184653333333333,NA
121716705,NC_045544.1,121716705,121716705,0.4148,0.22309945668419,0.797707004327722,0.402813333333333,0.417197222222222,0.442686666666667,-0.0055527777777778
121716787,NC_045544.1,121716787,121716787,0.2102,0.088188392165569,0.953819990469684,0.208093333333333,0.184808333333333,0.163646666666667,-0.00106166666666668
122251514,NC_045543.1,122251514,122251514,0.02,NA,NA,0,0.0125,0.025,NA
122474689,NC_045543.1,122474689,122474689,0.0812,0.666760479736525,0.915519347931281,0.127073333333333,0.132063888888889,0.142146666666667,-0.00254611111111111
122477474,NC_045543.1,122477474,122477474,0.0602,0.820615583255991,0.969078684017787,0.0481066666666667,0.0460388888888889,0.04476,-0.00039444444444444
122484072,NC_045543.1,122484072,122484072,0.0233,0.0366103746231915,0.996038299463116,0.0279333333333333,0.0196833333333333,0.0114866666666667,-2.66666666666679e-05
122501042,NC_045542.1,122501042,122501042,0.0243,NA,NA,0,0.0203666666666667,0.0400933333333333,NA
122767430,NC_045544.1,122767430,122767430,0.0474,0.00635930787637911,0.993320032181506,0.0115,0.0281055555555556,0.0445733333333333,6.88888888888892e-05
122767533,NC_045544.1,122767533,122767533,0.0093,NA,NA,0.0133333333333333,0.00666666666666667,0,NA
122777754,NC_045544.1,122777754,122777754,0.2611,3.07657626307783e-08,0.511565569152318,0.313833333333333,0.239694444444444,0.13846,0.0135477777777778
